SampleGroup,RNASeq1,RNAseq2,Value
ER+,HCN2_3,ATP5G2_1,-0.0105350259290485
ER+,ABCA6_3,CWC15_1,-0.0104634591669377
ER+,CALCRL_3,CWC15_1,-0.0102295371775776
ER+,SNX1_3,SNRPD3_1,-0.010191162333205
ER+,DPYD_3,RAD23A_1,0.0100348292484298
ER+,DHX38_3,ALDOA_1,0.00998998165006097
ER+,ABCA6_3,EIF2S3_1,-0.00996159363753382
ER+,CFH_3,EIF2S3_1,-0.00995172912529547
ER+,CARD11_3,TBL3_1,-0.00985995255855698
ER+,TLR4_3,AP1S1_1,-0.00979414542574186
ER+,GTSE1_3,SH3GL1_1,-0.00963788526997498
ER+,GP1BB_3,RIOK2_1,0.00962833102219136
ER+,ACTR2_3,TAF10_1,0.00960836963239317
ER+,GP1BB_3,ARPC1A_1,-0.00950118697868141
ER+,HSPG2_3,SF3B5_1,0.00944725700785173
ER+,CFH_3,HSPD1_1,-0.00939915986224379
ER+,GP1BB_3,ETF1_1,-0.00938946365909183
ER+,ELAC1_3,PEX13_1,-0.00902471142039135
ER+,SMG1_3,ATP5G3_1,-0.00881096195787331
ER+,ABCA6_3,RBBP4_1,0.00873826317099231
ER+,LAPTM5_3,SH3GL1_1,-0.00860836239476015
ER+,PRR5_3,ARPC5L_1,-0.00854989673739047
ER+,ACTR2_3,MPV17L2_1,-0.00839805300038269
ER+,CD2_3,ARHGDIA_1,-0.00836411420177257
ER+,FOXM1_3,P2RX5_1,0.00836345284973538
ER+,DBF4_3,ATP5G2_1,0.00809979952299169
ER+,PTPRC_3,SF3B4_1,-0.0080844821237282
ER+,GP1BB_3,EIF2S3_1,0.00803903073907173
ER+,TCERG1_3,ATP5L_1,-0.00786286453099604
ER+,DHX38_3,TBL3_1,-0.00764592517698704
ER+,CDC25C_3,DNASE2_1,-0.00740571172400712
ER+,COL14A1_3,PEX13_1,-0.00727356820989952
ER+,CALCRL_3,RAD23A_1,0.00690271958822767
ER+,BLM_3,YWHAE_1,-0.00689599248789424
ER+,GLI2_3,P2RX5_1,-0.00685693681472511
ER+,PTPRC_3,RNASEH2C_1,0.00674136120869047
ER+,AP1S2_3,EIF2S3_1,-0.00663607452799432
ER+,CDC25C_3,UBE2M_1,0.0066183670411054
ER+,PTTG1_3,PRDX1_1,0.00656670624552291
ER+,GLI2_3,MPV17L2_1,-0.00653958472399424
ER+,NNMT_3,SH3GL1_1,-0.00649035510738209
ER+,COL5A2_3,EIF2S3_1,-0.0064608370715809
ER+,FOXM1_3,TUBA1B_1,0.00639504919097369
ER+,CAPZA2_3,VAMP8_1,-0.00620841107549658
ER+,BLM_3,SNRPD3_1,0.00578983991744305
ER+,TTK_3,TRA2A_1,-0.00578002423113338
ER+,AP1S2_3,COX5A_1,-0.00571318592998793
ER+,ABCA6_3,PABPN1_1,0.0056242256939881
ER+,PRR5_3,MPV17L2_1,-0.00562005611189727
ER+,COL5A2_3,UQCRH_1,-0.00551035062243418
ER+,ABCA6_3,HNRNPK_1,0.00549964685261594
ER+,RAPGEF2_3,SH3GL1_1,-0.00539941177483236
ER+,TACC3_3,VAMP8_1,0.00529154005376504
ER+,CDC25C_3,EHD1_1,-0.00528241604247139
ER+,NUP188_3,DKC1_1,0.00522962015257436
ER+,NUP188_3,HSPD1_1,0.00490480526150374
ER+,SNRPA_3,TAF10_1,0.00479176195499282
ER+,DHX38_3,ARF5_1,0.0047278697527453
ER+,ZYX_3,UBE2L3_1,-0.00459452350957881
ER+,TTK_3,EIF2S3_1,-0.00451600427935847
ER+,HSPG2_3,ETF1_1,-0.00432261826635647
ER+,HSPG2_3,BUD31_1,0.0043189761890654
ER+,GP1BB_3,ARPC3_1,-0.00430681398686498
ER+,CD2_3,TAF10_1,0.00429854318234549
ER+,HCN4_3,COX5A_1,0.00416988707651858
ER+,WDR24_3,TBL3_1,-0.00412128475985298
ER+,CDC25C_3,SF3B5_1,-0.00400596172210047
ER+,COL14A1_3,P2RX5_1,-0.00399612109075191
ER+,GSPT1_3,SNRPD2_1,0.00397553002547216
ER+,RASSF2_3,EIF3C_1,-0.00375549182938473
ER+,FOXM1_3,PEX13_1,-0.00375340287880746
ER+,CDC6_3,CDC34_1,-0.00371448404789729
ER+,ABCA8_3,UBE2D2_1,-0.00364275456213417
ER+,ABCA6_3,TRA2B_1,0.00352662108331523
ER+,CDC25C_3,COX7A2L_1,-0.00344489187386152
ER+,PTGIR_3,NOP10_1,-0.00343560094072527
ER+,CH25H_3,VAMP8_1,-0.00335932104435438
ER+,NUP188_3,NOP58_1,0.003325558963138
ER+,NPR2_3,VAMP8_1,-0.0033000910171994
ER+,SF3A2_3,UQCR10_1,-0.00325564080464304
ER+,OR6T1_3,CDC34_1,-0.00325497217661704
ER+,ATP5B_3,ARF5_1,0.00321937433692025
ER+,CD2_3,TBL3_1,-0.0031833389620081
ER+,BUB1B_3,RNF7_1,0.00317250298152635
ER+,ATF1_3,TAF10_1,0.00290631510892577
ER+,UBE2C_3,SH3GL1_1,-0.0028974593865882
ER+,CD6_3,ATP5G3_1,-0.00289053722439693
ER+,GP1BB_3,ARPC5L_1,0.00281612581453063
ER+,IL4I1_3,ELK1_1,0.00278650252076412
ER+,COL14A1_3,EHD1_1,-0.00266411987473752
ER+,FOXM1_3,PGK1_1,-0.00261538965513264
ER+,RAD54L_3,ARHGDIA_1,0.00259240825332065
ER+,CDC25C_3,ELK1_1,0.00254331612753353
ER+,ICOS_3,EIF1_1,0.00241394164203573
ER+,LILRB3_3,ATP5G3_1,-0.00234696467605316
ER+,CALCRL_3,TAF10_1,0.00230895762239067
ER+,NUP188_3,CWC15_1,0.00222910203905162
ER+,PTPRC_3,EHD1_1,-0.0022089692918071
ER+,GPAA1_3,FIS1_1,-0.00219592117259
ER+,GLI2_3,TBL3_1,-0.00176712950633188
ER+,NPR2_3,AP1S1_1,-0.00126329100992494
ER+,MMP2_3,ATP5G3_1,-0.00103880626398113
ER+,CALD1_3,YWHAE_1,-0.000960252714663734
ER+,CHMP1A_3,PABPN1_1,0.00092619552894935
ER+,RPS6KA3_3,CWC15_1,0.000881618275014662
ER+,ATP5B_3,SNX5_1,-0.000767491157605569
ER+,PDCD1_3,RARS_1,-0.00057361258089112
ER+,OR6T1_3,EIF6_1,-0.000425728662883336
ER+,ATP5B_3,ARPC5L_1,-0.00038964124067631
ER+,PTTG1_3,PQBP1_1,0.000276565775422351
ER+,ELN_3,MCAT_1,-0.000231958071873668
ER+,MAD2L1_3,CDC34_1,-0.000191841531283831
ER+,SMG1_3,EIF3C_1,-0.000174935765613942
ER+,MMP2_3,SH3GL1_1,-0.000145326497479164
ER+,MAD2L1_3,P2RX5_1,-0.000141861849374403
ER+,RPS6KA3_3,UQCRB_1,0.000128411660253997
ER+,PRR5_3,PQBP1_1,-8.09160977028598e-05
ER+,GP1BB_3,WIPI2_1,3.93259356807523e-05
ER-,ABCB1_3,PABPN1_1,-0.632310192028332
ER-,DBF4_3,SH3GL1_1,-0.513118896934227
ER-,ITGAX_3,DYNLL1_1,-0.499957488108349
ER-,HCN4_3,COX7C_1,-0.476718274981685
ER-,PTPN6_3,SF3B5_1,-0.425535737826369
ER-,HSPG2_3,UQCRQ_1,-0.39768688345124
ER-,TUBA1A_3,CHMP4B_1,-0.39441293342176
ER-,CDC25C_3,ETF1_1,-0.392908028234707
ER-,MYBL2_3,UQCRQ_1,0.3887563488766
ER-,WIPF1_3,PABPN1_1,-0.38702779235764
ER-,TAP1_3,SF3B5_1,-0.375317357163616
ER-,BUB1B_3,GGPS1_1,-0.374280118250654
ER-,TNFAIP3_3,SNRPD3_1,-0.372755915431037
ER-,PTGIR_3,AP1S1_1,-0.358862254854124
ER-,ELAC1_3,CD63_1,-0.353218883753511
ER-,LAT_3,SH3GL1_1,-0.33743855993921
ER-,EIF4G1_3,EIF5B_1,-0.337280843176958
ER-,IL2RA_3,SNRPD2_1,-0.331786819382878
ER-,SNAP23_3,TXNL4A_1,-0.319379755050839
ER-,PTPRC_3,HNRNPA1L2_1,-0.315643816825206
ER-,GTF2A1_3,FUNDC1_1,-0.311113263317258
ER-,SF3A2_3,EMG1_1,-0.306110988027538
ER-,WDR24_3,EHD1_1,-0.302309444557151
ER-,WDR24_3,FUNDC1_1,-0.301633309652973
ER-,ACTR3_3,RBMX_1,-0.299061567421246
ER-,CD79B_3,SH3GL1_1,-0.293624017297468
ER-,TUBA1A_3,ATP5E_1,0.291226311290848
ER-,MYBL2_3,UBE2M_1,-0.290651320683306
ER-,NUP188_3,UQCRB_1,-0.289117703163163
ER-,HSPG2_3,ATP5J_1,-0.288670626023371
ER-,TLR4_3,UQCRB_1,-0.28725740937668
ER-,PTGIR_3,SOD1_1,-0.285311888911385
ER-,PTPRC_3,DDX42_1,-0.285294303734077
ER-,BUB1B_3,COX6A1_1,0.28096282800265
ER-,NUP188_3,ALDOA_1,-0.280565257008657
ER-,TNFAIP3_3,COX5B_1,-0.279664252314598
ER-,ZYX_3,TBL3_1,-0.278100732798234
ER-,GP1BB_3,ATG3_1,-0.277451346230571
ER-,LAPTM5_3,RAD23A_1,-0.274165956759227
ER-,CD79A_3,QARS_1,-0.272599546244839
ER-,SNAP23_3,WARS_1,-0.272350829983094
ER-,PTPRC_3,PIGY_1,-0.268879977747087
ER-,MAFA_3,UQCR10_1,-0.263775748913418
ER-,HCN4_3,SNRPA_1,-0.260617453533789
ER-,WDR24_3,TBL3_1,0.255906942143025
ER-,CHST11_3,SDHC_1,-0.255220548315457
ER-,NBR1_3,VAMP8_1,-0.251466809420693
ER-,HSPG2_3,ARPC3_1,-0.251193032926717
ER-,RAD51_3,TBL3_1,-0.247335855884404
ER-,PTPRC_3,GEMIN8_1,-0.244573280049892
ER-,ZYX_3,PIGY_1,-0.242362131847768
ER-,PTPRC_3,SDHC_1,-0.241953115431903
ER-,EIF4G1_3,ALDOA_1,-0.241618420724558
ER-,IL4I1_3,TAF10_1,-0.241445119306504
ER-,ARHGEF11_3,FTL_1,-0.239965502595159
ER-,GTF2A1_3,CIRH1A_1,-0.238314287423343
ER-,ABCB1_3,SNRPD2_1,-0.236180626578058
ER-,HSPG2_3,UBE2M_1,-0.234160620660026
ER-,RAD54L_3,ALDOA_1,-0.231368860347052
ER-,DBF4_3,CHMP4B_1,-0.230970273729497
ER-,EARS2_3,SNRPD3_1,-0.230927235426278
ER-,EHD2_3,ALDOA_1,-0.230575539441468
ER-,GSPT1_3,HNRNPA1L2_1,-0.225942997079058
ER-,TAP1_3,SH3GL1_1,-0.225913942551274
ER-,LCP2_3,ELK1_1,-0.222013359074407
ER-,LAT_3,ELK1_1,-0.221715391134618
ER-,MYH9_3,DKC1_1,-0.219666441150888
ER-,EHD2_3,ATP5G3_1,-0.219641134763372
ER-,HCLS1_3,UBA1_1,-0.219294687927095
ER-,FXYD1_3,ELK1_1,-0.21894222576546
ER-,TNFAIP3_3,ATP5H_1,-0.218252871128225
ER-,F10_3,UBA1_1,-0.216046192890474
ER-,MT2A_3,COX8A_1,-0.212875002976876
ER-,MARS_3,ATP5A1_1,-0.212810871721016
ER-,PKMYT1_3,TBL3_1,-0.212613141009677
ER-,LCP2_3,FARSB_1,-0.209643441319837
ER-,TCERG1_3,ATP5J2_1,-0.20939417681847
ER-,TTK_3,ATG12_1,-0.209031427151161
ER-,TLR4_3,ATP5E_1,-0.208957513703014
ER-,PIK3AP1_3,ATP5G3_1,-0.207622542536299
ER-,CD80_3,TBL3_1,0.20556972751256
ER-,NBR1_3,EIF3C_1,-0.20401416816786
ER-,ATP5B_3,HNRNPU_1,-0.203662471146627
ER-,GTSE1_3,ATP5L_1,-0.202693484260248
ER-,C1QB_3,GEMIN8_1,-0.202610577284004
ER-,F10_3,RRAGA_1,-0.201468654061361
ER-,HLA-DOA_3,DDX42_1,0.201456355492766
ER-,NUP188_3,COX5B_1,-0.200838907430254
ER-,GTF2A1_3,EMG1_1,-0.200476423480774
ER-,PLK1_3,DNASE2_1,-0.199886246264139
ER-,LAPTM5_3,EIF1AX_1,-0.199610462847224
ER-,GSPT1_3,SSU72_1,-0.199332258869884
ER-,AP1B1_3,TUBA1C_1,-0.199244698570071
ER-,SYF2_3,MCAT_1,-0.199136379875841
ER-,ABCA6_3,TUBA1B_1,-0.19778471253445
ER-,GP1BB_3,UQCRC2_1,-0.197213258485222
ER-,TCERG1_3,PQBP1_1,-0.194367443341018
ER-,TLR4_3,AP1S1_1,-0.192785840932979
ER-,FLNA_3,CWC15_1,-0.192097339579131
ER-,CARD11_3,SH3GL1_1,0.191962043997154
ER-,COX6A2_3,NAPA_1,-0.191731098828223
ER-,SOX17_3,COX7A2L_1,-0.190364445056396
ER-,COX6A2_3,EIF6_1,-0.188390985678502
ER-,TTK_3,CNOT3_1,-0.18817230144972
ER-,OR6T1_3,SNRPB_1,-0.187643979842273
ER-,HSPG2_3,ETF1_1,-0.18652084790381
ER-,TCERG1_3,EIF3C_1,-0.186492072792997
ER-,ACTR3_3,EMG1_1,0.185962644274956
ER-,GTSE1_3,EIF1AX_1,-0.185106620686701
ER-,PROS1_3,ELK1_1,-0.184443700299679
ER-,SOX17_3,VAMP8_1,-0.183331860789389
ER-,MAFA_3,ATP5H_1,-0.183195924250102
ER-,CH25H_3,ELK1_1,-0.182496492491442
ER-,BLM_3,COX7B_1,-0.181844972862296
ER-,EARS2_3,UQCR10_1,-0.181822820817899
ER-,IL4I1_3,ATP5A1_1,-0.181631079408236
ER-,VPS4A_3,PABPN1_1,-0.181200093596918
ER-,CD79A_3,PIGY_1,-0.179647166183504
ER-,PKMYT1_3,ATG12_1,-0.179212208406422
ER-,ACTR3_3,QARS_1,-0.177983924204354
ER-,NUP188_3,SNRPA_1,-0.177792072936203
ER-,CARD11_3,CD63_1,-0.177688296088959
ER-,CDC25C_3,WIPI2_1,-0.177500553059881
ER-,ABCA8_3,GPI_1,-0.175845536939272
ER-,C1QB_3,ATG12_1,-0.175444658023329
ER-,RAD51_3,SH3GL1_1,0.174623085912097
ER-,RAD54L_3,ATP5E_1,0.173662137366252
ER-,CTSB_3,ELK1_1,-0.171739236026606
ER-,OR6T1_3,TUBA1C_1,-0.169982569064333
ER-,TTK_3,CIRH1A_1,-0.169718779255871
ER-,CTSB_3,TRA2A_1,-0.168486691969499
ER-,CFH_3,ACTR3_1,-0.168010220554083
ER-,GLI2_3,DCP2_1,-0.167924896707404
ER-,HSPG2_3,TBL3_1,0.1677440281332
ER-,HEPH_3,ATP5G3_1,-0.167467685338752
ER-,BUB1B_3,TRA2B_1,0.16695962349101
ER-,UBE2C_3,WARS_1,-0.166836453572014
ER-,RAD51_3,PRPF31_1,-0.165249502375453
ER-,CHMP1A_3,SNRPD2_1,-0.162982663842475
ER-,F10_3,SNRNP70_1,-0.161481013173111
ER-,NPR2_3,ARF5_1,-0.160648960585248
ER-,C1QB_3,CNOT3_1,-0.160227483072694
ER-,COX6A2_3,CDC34_1,-0.159824031494804
ER-,GP1BB_3,COX7B_1,-0.158747543403276
ER-,ACTR3_3,EXOSC2_1,-0.158509562406757
ER-,MYH9_3,MPV17L2_1,-0.158392373114063
ER-,HSPG2_3,ATG3_1,-0.158058230474472
ER-,AP1B1_3,UBA1_1,-0.157787001712364
ER-,PKMYT1_3,CNOT3_1,-0.157645283041015
ER-,CALD1_3,ARF5_1,-0.157301142377905
ER-,CDC25C_3,ARPC1A_1,-0.157255579488823
ER-,TBXA2R_3,UBE2L3_1,-0.154441932729975
ER-,TLN1_3,UQCRC2_1,-0.154118540267981
ER-,PRR5_3,COX6A1_1,-0.153944038457442
ER-,COL14A1_3,RAD23A_1,-0.153609030742748
ER-,CHST3_3,CAPZB_1,-0.153411796979047
ER-,BUB1B_3,EIF1_1,-0.153346956801732
ER-,FLNA_3,GEMIN7_1,-0.152067335577054
ER-,HCN4_3,UQCR10_1,0.152057326524019
ER-,PDCD1LG2_3,FIS1_1,-0.151634479415652
ER-,EHD2_3,PABPN1_1,0.151238711280872
ER-,ATP5B_3,ATP5E_1,-0.150581971201655
ER-,SF3A2_3,SH3GL1_1,-0.15004008186872
ER-,VCAN_3,NOP58_1,-0.149474289580684
ER-,UBE2C_3,UQCRH_1,-0.148658532912172
ER-,ATP5B_3,GGPS1_1,-0.148482793593197
ER-,PABPN1_3,NOP10_1,-0.147648114235294
ER-,PROS1_3,TRA2A_1,-0.147586102150156
ER-,NUP188_3,EIF5B_1,-0.146969719805783
ER-,CHMP1A_3,SNRPA_1,-0.146870150149966
ER-,ATP5B_3,TAF10_1,-0.145798344887291
ER-,HCN4_3,ATP5L_1,-0.145790724543381
ER-,PKMYT1_3,HIBADH_1,-0.145489488464509
ER-,CFH_3,TUBA1C_1,-0.144723352663077
ER-,PTTG1_3,ATP5L_1,-0.144197286017266
ER-,ABCA6_3,SNRPG_1,-0.144028868022395
ER-,PTPN6_3,SH3GL1_1,0.143894541172125
ER-,GSPT1_3,RRAGA_1,-0.143542268154872
ER-,HSPG2_3,EMG1_1,-0.14209838664439
ER-,CARD11_3,EHD1_1,-0.141482988947626
ER-,GPAA1_3,PRPF31_1,-0.140924947020584
ER-,TUBA1C_3,NAPA_1,-0.140617076579071
ER-,LCP2_3,SH3GL1_1,0.140494165565992
ER-,CD1C_3,ARHGDIA_1,-0.140382827637666
ER-,TBXA2R_3,SNRNP70_1,-0.140191933159689
ER-,NPR2_3,GPI_1,-0.139775076205102
ER-,GLI2_3,TUBA1B_1,-0.13949966632097
ER-,ABCA8_3,UQCRC1_1,-0.139475470033649
ER-,HCLS1_3,DDX42_1,-0.139179082381811
ER-,DPYD_3,MCAT_1,-0.139009575108693
ER-,WIPF1_3,ARHGDIA_1,-0.138586914842583
ER-,COX6A2_3,GEMIN7_1,-0.138264728062589
ER-,ATP5B_3,ARPC2_1,-0.137603314745941
ER-,UBE2C_3,TRA2A_1,-0.137241580034809
ER-,ABCA8_3,SNRPD1_1,-0.13665198368404
ER-,EIF4G1_3,PABPN1_1,0.136581066431339
ER-,ATP5B_3,APEX1_1,-0.13640523589422
ER-,ABCA8_3,PGK1_1,-0.136052914107461
ER-,TLR4_3,CHMP4B_1,-0.134074368109517
ER-,EEF1A1_3,PDHA1_1,-0.133427968254196
ER-,FXR2_3,EIF2S3_1,-0.133367654741905
ER-,GTSE1_3,EIF3CL_1,-0.133021520151411
ER-,C3_3,ARHGDIA_1,-0.132615408257796
ER-,WIPF1_3,SNRPD2_1,-0.132354478026355
ER-,ACTR2_3,ATP5G3_1,-0.132300096638661
ER-,TBXA2R_3,RNASEH2C_1,-0.132248861100247
ER-,GP1BB_3,WIPI2_1,-0.131924562345549
ER-,EEF1A1_3,COX5A_1,-0.13124744184978
ER-,FXYD1_3,EIF1_1,-0.130130543575546
ER-,ZFP36L2_3,SNRPD3_1,-0.129776328557514
ER-,ACTR2_3,DKC1_1,-0.129598732728438
ER-,ACTR2_3,NOP58_1,-0.129445790380644
ER-,UBE2C_3,EIF1_1,-0.129346253281678
ER-,TLN1_3,VAMP8_1,-0.129002685340453
ER-,EEF1A1_3,CAPZB_1,-0.12855388303696
ER-,EARS2_3,ATP5H_1,-0.127416355367944
ER-,TTK_3,TOMM7_1,0.126026211120252
ER-,BLM_3,SHFM1_1,-0.126009591747617
ER-,PABPN1_3,ATP5J2_1,-0.125768365453075
ER-,ATP5B_3,DDX42_1,-0.125558444580253
ER-,CARD11_3,PQBP1_1,-0.125258814772344
ER-,CDC25C_3,EIF3CL_1,-0.125204314105979
ER-,UBE2C_3,ELK1_1,-0.124961317729205
ER-,C1QB_3,TOMM7_1,0.124682065707172
ER-,FXYD1_3,VAMP8_1,-0.124648879204475
ER-,ABCA8_3,NOP56_1,-0.12443177036998
ER-,HLA-DOA_3,EIF6_1,-0.124285614348746
ER-,SELP_3,ARHGDIA_1,-0.124207898266722
ER-,ABCA6_3,DKC1_1,-0.124129689538052
ER-,ZFP36L2_3,COX8A_1,-0.124062410376613
ER-,PLK1_3,EHD1_1,-0.123708135647533
ER-,DIS3L_3,SDHC_1,-0.123404065209935
ER-,RANGAP1_3,TOMM7_1,-0.123163532379423
ER-,LAPTM5_3,EIF3CL_1,-0.122668716970078
ER-,F10_3,DYNLL1_1,-0.122600096591011
ER-,LCP2_3,TRA2A_1,-0.122438297933959
ER-,F10_3,COX5A_1,-0.122346099662113
ER-,CDC25C_3,ATG3_1,-0.121645403810554
ER-,VCAN_3,YWHAE_1,-0.121417366248109
ER-,PLK1_3,HSPD1_1,-0.121366040902961
ER-,ABCA6_3,ATP5G3_1,-0.121363459132935
ER-,PTPRC_3,ACTR3_1,0.121073774365144
ER-,HCLS1_3,RBMX_1,-0.120889172715837
ER-,CTSB_3,EIF1_1,-0.119887320929716
ER-,HCN4_3,COX6B1_1,0.119691336028069
ER-,GP1BB_3,ARPC1A_1,-0.11947235384077
ER-,ZFP36L2_3,ARF5_1,-0.119285402530046
ER-,FOXM1_3,EIF1AX_1,-0.118567717338269
ER-,CD1C_3,YWHAE_1,-0.118302769823337
ER-,HSPG2_3,ARPC1A_1,-0.118082135501732
ER-,DIS3L_3,CWC15_1,-0.118019816697679
ER-,CFH_3,YARS_1,-0.117405867761443
ER-,WIPF1_3,TUBA1B_1,-0.117377108481841
ER-,F10_3,PEX13_1,-0.117325352903327
ER-,GLI2_3,YARS_1,-0.116712554621572
ER-,PABPN1_3,EHD1_1,-0.116667796519653
ER-,BUB1B_3,FUCA2_1,-0.116557777822745
ER-,PDCD1_3,GARS_1,-0.115939328498737
ER-,ABCA8_3,HSD17B10_1,-0.114836833029273
ER-,CHST3_3,EIF2S3_1,-0.11462255323322
ER-,CALD1_3,PGK1_1,-0.114188991152378
ER-,PVR_3,EIF3C_1,-0.114180350896241
ER-,SF3A2_3,EIF2S3_1,-0.113778315551454
ER-,HSPG2_3,RIOK2_1,-0.113760712891547
ER-,PDCD1LG2_3,NAPA_1,-0.113649101069713
ER-,GTF2A1_3,FTH1_1,-0.113414831636802
ER-,BUB1B_3,CIRH1A_1,-0.113354280978778
ER-,AKR1B1_3,RNASEH2C_1,-0.112931284891519
ER-,ATP5B_3,SH3GL1_1,-0.112909435770322
ER-,ARHGEF11_3,PIGY_1,0.112829462145104
ER-,BUB1B_3,SNRPA_1,0.112428801165586
ER-,HCN4_3,RIOK2_1,-0.112123678127631
ER-,COL5A2_3,SNRPG_1,-0.112047660685389
ER-,ESAM_3,EIF3C_1,-0.111658371643255
ER-,CTSO_3,CWC15_1,-0.111297854848353
ER-,AP1B1_3,SNRNP70_1,-0.111243499797812
ER-,TAP1_3,TRA2A_1,-0.110980378927504
ER-,TTK_3,TRA2A_1,-0.109790188391577
ER-,BLM_3,GPI_1,-0.109773933597533
ER-,SF3A2_3,UQCRFS1_1,-0.109713960663801
ER-,ACTR2_3,NOP56_1,-0.109109443843794
ER-,XPO5_3,YWHAE_1,-0.108416003831722
ER-,PTPRC_3,DYNLL1_1,0.108277538366929
ER-,PTPN6_3,CWC15_1,-0.107723882238402
ER-,AP1S2_3,RAD23A_1,-0.107573970352416
ER-,IL2RG_3,EIF2S3_1,-0.107368355314382
ER-,PROS1_3,VAMP8_1,-0.107142904564241
ER-,HCN4_3,ATP5H_1,0.107112247851249
ER-,PLK1_3,FUNDC1_1,-0.106808524751144
ER-,FXR2_3,FIS1_1,-0.106673941448903
ER-,PDCD1LG2_3,UQCRC2_1,-0.106486154576033
ER-,C3_3,TBL3_1,-0.106399157055603
ER-,CD80_3,MCAT_1,-0.105899708693233
ER-,ABCA6_3,TCOF1_1,-0.105790712529312
ER-,XPA_3,EPN1_1,-0.105778746506407
ER-,ABCA8_3,PRDX1_1,-0.104706558706669
ER-,CHST3_3,SH3GL1_1,0.104506068721645
ER-,TBXA2R_3,EHD1_1,-0.104468644067095
ER-,DPYD_3,ARPC1A_1,-0.104250530904713
ER-,ATP5B_3,ATP5A1_1,-0.104005954463774
ER-,CFH_3,GPI_1,-0.103998501767474
ER-,HCN4_3,PRDX5_1,0.103555464537392
ER-,ATG4D_3,FIS1_1,-0.103378827874459
ER-,GSPT1_3,UBE2D2_1,-0.103274117832075
ER-,IL2RA_3,UQCRFS1_1,-0.103113309972777
ER-,PDCD1LG2_3,CDC34_1,-0.102580081732137
ER-,BLM_3,NOP10_1,-0.102328105678187
ER-,BUB1B_3,TRA2A_1,-0.102270908549229
ER-,CTSS_3,ARHGDIA_1,-0.102091274257651
ER-,PDCD1LG2_3,EIF6_1,-0.102069218710949
ER-,VCAN_3,CWC15_1,-0.101448350747778
ER-,ZFP36L2_3,UQCR10_1,-0.101432724547767
ER-,ARHGEF11_3,COX5A_1,-0.101385408466497
ER-,ABCA8_3,BUD31_1,-0.101253202426553
ER-,COL5A2_3,NOP10_1,-0.101225426428495
ER-,CDC25C_3,EMG1_1,-0.101170573963327
ER-,TLR4_3,RIOK2_1,-0.100624984025865
ER-,ABCC10_3,FUNDC1_1,-0.100326954214438
ER-,DIS3L_3,YWHAE_1,-0.100023778416762
ER-,SNX1_3,RNASEH2C_1,-0.0996375854751967
ER-,CTSO_3,P2RX5_1,-0.0992444453299871
ER-,FXR2_3,EIF6_1,-0.0991677104612303
ER-,DPYD_3,GPI_1,-0.0991575047054782
ER-,ABCA6_3,NOP58_1,-0.0991493055477245
ER-,CH25H_3,VAMP8_1,-0.0991475173508986
ER-,ZFP36L2_3,ATP5H_1,-0.0989028061236855
ER-,CD2_3,UBE2M_1,-0.0984998545887088
ER-,PROS1_3,EIF1_1,-0.0976899656525369
ER-,ABCA6_3,SNRPD1_1,-0.0974433745720016
ER-,CTSO_3,NAPA_1,-0.0971830134950596
ER-,AKR1B1_3,SNRNP70_1,-0.0970623103434302
ER-,PRR5_3,NOP56_1,-0.0967984588599033
ER-,NUP188_3,ATP5C1_1,0.0964840194076003
ER-,SF3A2_3,HSPD1_1,-0.0964192175710815
ER-,ACTR2_3,PRDX1_1,-0.0962062505631984
ER-,ATP5B_3,HMGB1_1,-0.0961900080689212
ER-,GP1BB_3,RIOK2_1,0.0961226707178454
ER-,AP1B1_3,YWHAE_1,-0.0960174726967654
ER-,RAD54L_3,TRA2B_1,-0.0954911689211591
ER-,CFH_3,WARS_1,-0.0949264779114598
ER-,DIS3L_3,RNASEH2C_1,-0.0948472119156571
ER-,MAD1L1_3,SDHC_1,-0.094618331552406
ER-,ZFP36L2_3,RARS_1,-0.0946092294073888
ER-,COL5A2_3,ATP5G3_1,-0.0945289510113185
ER-,CALCRL_3,NPRL2_1,-0.0942128351891258
ER-,PTPN6_3,CDC34_1,-0.093868585425126
ER-,COL5A2_3,EXOSC2_1,-0.0937153191853386
ER-,TLR4_3,UQCRH_1,-0.0936584993396762
ER-,ABCB1_3,ATP5G3_1,0.093385920607535
ER-,EIF4G1_3,CAPZB_1,-0.0933751630129928
ER-,CD80_3,EIF3C_1,-0.0932190559232396
ER-,C1QB_3,TRA2A_1,-0.0926590264529084
ER-,BLM_3,ATP5G3_1,-0.092123090096275
ER-,PRR5_3,ATP5G3_1,-0.0914055754277864
ER-,MT2A_3,ARHGDIA_1,-0.0912326496812513
ER-,CTSB_3,VAMP8_1,-0.0912107807340733
ER-,BUB1B_3,PRPF31_1,-0.09117768169192
ER-,ATP5B_3,PARP2_1,-0.0911267999474644
ER-,SNX1_3,FIS1_1,-0.0910071014620679
ER-,UBE2B_3,TOMM7_1,-0.0908862945980748
ER-,RPS6KA3_3,UQCRH_1,-0.0908512472338866
ER-,VCAN_3,COX5A_1,-0.0907608868514651
ER-,CD2_3,COX6A1_1,-0.0906746993498866
ER-,WIPF1_3,SNRPA_1,-0.0906363550929047
ER-,RPS6KA3_3,RNF7_1,-0.0905292985699185
ER-,HEPH_3,CAPZB_1,-0.0902152390274603
ER-,IL2RG_3,PDHA1_1,-0.0900520007675948
