SampleGroup,RNASeq1,RNAseq2,Value
ER-,ARPC2_1,VAMP8_1,-0.0297691301967819
ER-,ATP5G3_1,DYNLL1_1,-0.0297278028987429
ER-,HNRNPC_1,ATP5A1_1,-0.0296579509511417
ER-,UQCRH_1,TOMM7_1,0.0296254775837418
ER-,ATP5J2_1,FIS1_1,-0.0293704346793958
ER-,ARPC5L_1,ACTR3_1,-0.029346977412733
ER-,PABPN1_1,ATP5G3_1,-0.0292650886029856
ER-,NPRL2_1,CDC34_1,-0.0292173736131918
ER-,HSPA9_1,CAPZB_1,-0.0291570795228414
ER-,MPV17L2_1,ELK1_1,-0.0290005575530138
ER-,HNRNPA1_1,RIOK2_1,-0.0289843409482444
ER-,NOP56_1,FIS1_1,-0.0289393697079154
ER-,UQCRC1_1,EIF6_1,-0.0289103700793269
ER-,GEMIN7_1,GPI_1,-0.0288941099172493
ER-,P2RX5_1,ARHGDIA_1,-0.0286182415374987
ER-,WARS_1,SDHC_1,-0.0285854981171198
ER-,NOP56_1,EIF3CL_1,-0.0285812046326766
ER-,DKC1_1,CAPZB_1,-0.0285790242213964
ER-,ATP5J_1,FIS1_1,-0.0285337515683422
ER-,ATP5G2_1,PRPF31_1,-0.0284916516206141
ER-,ATP5E_1,VAMP8_1,-0.0284495342640093
ER-,UQCRC1_1,PEX13_1,-0.0283567109407739
ER-,HNRNPA3_1,CAPZB_1,-0.0281451235510842
ER-,HSPA9_1,HSPD1_1,-0.028005357173966
ER-,GAPDH_1,UBE2L3_1,-0.0279853546979917
ER-,APEX1_1,EIF1_1,-0.0279766147202836
ER-,TAF9_1,COX6B1_1,0.0278993752925299
ER-,ATP5B_1,UQCRFS1_1,-0.027701842294727
ER-,ATP5C1_1,CDC34_1,-0.0276453803470211
ER-,CAPZB_1,PRDX1_1,-0.0275303154347901
ER-,UBE2D2_1,RNASEH2C_1,-0.0275205316464303
ER-,COX6A1_1,SH3GL1_1,0.0274072137113833
ER-,ATP5J2_1,YWHAE_1,-0.0273914979372006
ER-,UBE2L3_1,NAPA_1,-0.0273750866911814
ER-,HSPA9_1,ARHGDIA_1,-0.027319734376465
ER-,GARS_1,UBE2M_1,-0.027284650337787
ER-,UQCRQ_1,PRPF31_1,-0.027094173854654
ER-,FIS1_1,RNASEH2C_1,-0.0270796579557806
ER-,NOP56_1,P2RX5_1,-0.0270745753618921
ER-,TXNL4A_1,PRDX1_1,-0.0270228220210254
ER-,PGK1_1,PDHA1_1,-0.0269566917288104
ER-,GAPDH_1,UQCRH_1,-0.0269058633197336
ER-,CAPZB_1,HSD17B10_1,-0.0268866122965249
ER-,APEX1_1,SDHC_1,-0.026747712277517
ER-,SNRPG_1,CDC34_1,-0.0267429019362999
ER-,TRA2A_1,TOMM7_1,-0.0266475512638197
ER-,ARPC5L_1,NOP56_1,-0.0265831314944408
ER-,ATIC_1,CAPZB_1,-0.0264908286122866
ER-,TAF9_1,ATP5H_1,0.0264593693671681
ER-,PGK1_1,MPV17L2_1,-0.0263599293181707
ER-,HNRNPA1_1,UQCRH_1,-0.0263281958694186
ER-,HNRNPA1_1,EIF1AX_1,-0.0262912721942932
ER-,CIRH1A_1,TOMM7_1,-0.026147999986856
ER-,EPN1_1,PEX13_1,-0.0261009809032995
ER-,EPN1_1,COX5A_1,-0.0260852669330405
ER-,QARS_1,FUNDC1_1,-0.0260590177908853
ER-,EIF5B_1,WIPI2_1,-0.0260569461988413
ER-,COX4I1_1,NOP58_1,-0.0260534019961968
ER-,NOP10_1,EIF6_1,-0.0259909665167992
ER-,ECH1_1,DYNLL1_1,0.0259802127048424
ER-,RNASEH2C_1,YWHAE_1,-0.0259063159868159
ER-,UBE2D2_1,UBE2L3_1,-0.0257822980967285
ER-,NOP56_1,COX5A_1,-0.0257409399814705
ER-,HSPA9_1,ARPC5L_1,-0.0256912372536052
ER-,UQCRB_1,VAMP8_1,-0.0256259075055517
ER-,UQCRC2_1,RAD23A_1,-0.0255721740742068
ER-,GAPDH_1,GARS_1,-0.0254794061583411
ER-,APEX1_1,HNRNPA1_1,-0.0254773058527459
ER-,EIF2S3_1,UBE2L3_1,-0.0254446957462415
ER-,ATP5G3_1,CDC34_1,-0.0252391820394841
ER-,EMG1_1,PIGY_1,0.0251631565563718
ER-,EPN1_1,YWHAE_1,-0.0251547470980009
ER-,P2RX5_1,PRDX1_1,-0.0251204731959926
ER-,FARSB_1,COX5B_1,-0.0251005811696469
ER-,PIGY_1,FUNDC1_1,-0.0250301080791818
ER-,UQCRB_1,ELK1_1,-0.0249853645298584
ER-,HNRNPA1L2_1,SH3GL1_1,-0.0249673573228044
ER-,HNRNPC_1,PIGY_1,-0.0249568373906057
ER-,TAF9_1,RIOK2_1,-0.0249218848598502
ER-,HNRNPC_1,PARP2_1,-0.024902161005315
ER-,PRDX1_1,PEX13_1,-0.0248975994781331
ER-,HSD17B10_1,COX5A_1,-0.02488413190937
ER-,GEMIN7_1,PRPF31_1,-0.0248411743692161
ER-,HNRNPK_1,ATP5C1_1,0.0246208662514398
ER-,NAPA_1,VAMP8_1,-0.02460485326795
ER-,COX7B_1,EIF6_1,-0.0245884219627733
ER-,HNRNPC_1,YARS_1,-0.0245524552035557
ER-,ATP5C1_1,FARSB_1,-0.0245012693977527
ER-,HNRNPC_1,TUBA1C_1,-0.0243951675884054
ER-,SNRPD1_1,COX4I1_1,-0.0243839392487863
ER-,SNRPB_1,EIF1AX_1,-0.0243423080574828
ER-,HNRNPC_1,HMGB1_1,-0.0243364608015486
ER-,TAF9_1,PRDX5_1,0.0243046454779007
ER-,YARS_1,UQCR10_1,-0.0242731118282965
ER-,NOP58_1,CAPZB_1,-0.0240922692013191
ER-,THOC7_1,ATP5G3_1,0.0239896318484098
ER-,TRA2B_1,ETF1_1,-0.023935268568591
ER-,EIF3CL_1,RAD23A_1,-0.0239277084940702
ER-,HNRNPC_1,RIOK2_1,-0.0239169827890851
ER-,HSP90B1_1,ATP5H_1,-0.0238904209992238
ER-,HSD17B10_1,PEX13_1,-0.0238051337568893
ER-,HSP90B1_1,EIF1_1,-0.0237826061593079
ER-,EIF5B_1,ARPC1A_1,-0.0236988101395614
ER-,SF3B5_1,EIF3C_1,-0.0236369076050694
ER-,COX6B1_1,PEX13_1,-0.023602865895575
ER-,RBBP4_1,SNRPA_1,-0.0236024474601526
ER-,SNRPA_1,RIOK2_1,0.0235737982978405
ER-,ATP5G3_1,EIF6_1,-0.0235264738010223
ER-,UQCRC2_1,GARS_1,-0.0234797894721815
ER-,EXOSC2_1,FUNDC1_1,-0.0234572555106117
ER-,COX6A1_1,CWC15_1,-0.023455368396479
ER-,EPN1_1,CDC34_1,-0.0234408595239777
ER-,SNRPG_1,SH3GL1_1,0.0234220376731304
ER-,UBE2D2_1,PQBP1_1,-0.0233799916689217
ER-,HNRNPC_1,SHFM1_1,-0.0232958276095047
ER-,MPV17L2_1,EPN1_1,-0.023285493344483
ER-,EMG1_1,COX5A_1,-0.0232555321021006
ER-,BUD31_1,P2RX5_1,-0.0231691165547503
ER-,SNRPD2_1,GARS_1,-0.0230743932285953
ER-,ATP5C1_1,PEX13_1,-0.0230186581182039
ER-,HSP90B1_1,UBE2L3_1,-0.0229906825880941
ER-,RBBP4_1,UQCRFS1_1,-0.0228594286121828
ER-,SNRPA_1,COX7B_1,-0.0228129389530284
ER-,EPN1_1,CWC15_1,-0.0228105783233477
ER-,FTH1_1,TRA2A_1,-0.0227587977848751
ER-,SNRPD1_1,PIGY_1,-0.0227129764655977
ER-,ATP5C1_1,MPV17L2_1,-0.022711089818023
ER-,COX6B1_1,WARS_1,-0.0227014504035073
ER-,HNRNPA3_1,EIF2S3_1,-0.0226566226940268
ER-,EIF1AX_1,COX8A_1,-0.0226443045533912
ER-,HSPD1_1,GARS_1,-0.0226361304301882
ER-,SF3B5_1,MCAT_1,-0.0225810611317195
ER-,VAMP8_1,SF3B5_1,-0.0224890915541315
ER-,SNRPD1_1,EIF6_1,-0.0223397662092331
ER-,HNRNPA1_1,ELK1_1,0.0222977108787749
ER-,COX4I1_1,HSPA9_1,-0.0221153706268997
ER-,PQBP1_1,YWHAE_1,-0.0220018380927621
ER-,UQCRFS1_1,ATP5G2_1,-0.021936113565172
ER-,ALDOA_1,DCP2_1,-0.0219160294766083
ER-,CAPZB_1,GARS_1,-0.0218969101635903
ER-,GAPDH_1,TXNL4A_1,-0.0218028256942874
ER-,ARHGDIA_1,EIF3C_1,-0.0216501343177774
ER-,COX4I1_1,PRDX1_1,-0.0215692260928552
ER-,ALDOA_1,UQCRB_1,-0.0215167843830068
ER-,PRDX5_1,CDC34_1,-0.0214598384957433
ER-,FTH1_1,FUCA2_1,-0.0214488775405992
ER-,PQBP1_1,COX5A_1,-0.0214385299305897
ER-,EIF2S3_1,YWHAE_1,-0.0214126142286628
ER-,SNRPD2_1,RNF7_1,-0.0212724794511253
ER-,ATP5J2_1,NAPA_1,-0.0212600684815609
ER-,HNRNPC_1,ATP5O_1,-0.0212091170378949
ER-,ARPC3_1,HIBADH_1,-0.0211602984011893
ER-,UBA1_1,ATP5G2_1,-0.021072462956656
ER-,HSD17B10_1,CDC34_1,-0.0210695302592094
ER-,SNRPD2_1,UQCRH_1,-0.0210630429934556
ER-,EIF5B_1,ATG3_1,-0.0210503988784252
ER-,HNRNPA3_1,TXNL4A_1,-0.0210302767654788
ER-,HNRNPA1_1,DCP2_1,-0.0210081974282205
ER-,TUBA1B_1,ATIC_1,-0.0209543184741622
ER-,ATP5B_1,SH3GL1_1,0.0209197362831836
ER-,EHD1_1,CWC15_1,-0.0208953287515202
ER-,COX6B1_1,EIF3C_1,-0.0207971227788253
ER-,SNRPA_1,COX7A2L_1,-0.0207058489986847
ER-,COX6A1_1,CDC34_1,-0.0206744516208185
ER-,COX4I1_1,PQBP1_1,-0.0205647919394714
ER-,P2RX5_1,ARPC1A_1,-0.0204425234785061
ER-,FARSB_1,ATP5J2_1,-0.0204005879629875
ER-,GEMIN7_1,COX6A1_1,-0.0203457902935879
ER-,PGK1_1,PEX13_1,-0.0202936085021496
ER-,TCOF1_1,GEMIN7_1,-0.0202919150320782
ER-,ATP5C1_1,EIF6_1,-0.0202891895042215
ER-,RIOK2_1,EIF3CL_1,-0.0202051025246208
ER-,HSPA9_1,TXNL4A_1,-0.0201220407383987
ER-,UBE2D2_1,EIF2S3_1,-0.0200802415785433
ER-,RIOK2_1,SH3GL1_1,0.0200659999724544
ER-,GARS_1,EIF3C_1,-0.0199469212330706
ER-,HNRNPA1_1,TOMM7_1,-0.0198665426542611
ER-,HNRNPA1L2_1,ATP5G2_1,-0.0198284714465588
ER-,ATP5E_1,HIBADH_1,-0.0198199731248185
ER-,HSP90B1_1,EIF3CL_1,-0.0197725395665301
ER-,HNRNPA3_1,P2RX5_1,-0.0197575603764148
ER-,APEX1_1,GGPS1_1,-0.0196932730462233
ER-,EIF5B_1,CAPZB_1,0.0196862690299106
ER-,P2RX5_1,UBE2L3_1,-0.0196744069413242
ER-,ECH1_1,ACTR3_1,0.019628452672832
ER-,KARS_1,FTH1_1,-0.0195940969904579
ER-,ATP5A1_1,TBL3_1,-0.019492605627468
ER-,NARS_1,ARPC3_1,-0.019477417879112
ER-,SH3GL1_1,TBL3_1,-0.0194409058199009
ER-,ECH1_1,SNRNP70_1,-0.0194332362415448
ER-,UBE2D2_1,MPV17L2_1,-0.0193590846377059
ER-,COX6B1_1,ATP5J2_1,-0.0193467038147666
ER-,UQCRC2_1,NOP56_1,-0.0193366827182219
ER-,UQCRFS1_1,PRDX1_1,-0.0193226933028346
ER-,PARP2_1,EIF1_1,0.0191617891859472
ER-,ATP5C1_1,CAPZB_1,-0.0190758169202953
ER-,PDHA1_1,UBE2L3_1,-0.0189998482677397
ER-,TRA2A_1,CNOT3_1,-0.0189550116441889
ER-,SNRPA_1,WIPI2_1,-0.018930747663443
ER-,EIF2S3_1,COX5B_1,-0.0188919100293794
ER-,HSPA9_1,EIF6_1,-0.0188721210715945
ER-,TRA2B_1,RIOK2_1,-0.0188553400015153
ER-,FIS1_1,COX5B_1,-0.0188515008470393
ER-,FTH1_1,TRA2B_1,0.0188167093717347
ER-,SNRPD2_1,EIF1_1,-0.0187929773888007
ER-,SNRPA_1,AP1S1_1,0.018774290712318
ER-,PRDX5_1,EIF3C_1,-0.0187664856793479
ER-,FTH1_1,SNRPA_1,0.0187487134513847
ER-,EIF5B_1,P2RX5_1,0.0187381348160656
ER-,PRDX1_1,CDC34_1,-0.0186516073409922
ER-,ATG12_1,TRA2A_1,-0.0186125080108663
ER-,UQCRC2_1,MCAT_1,-0.0186031524984914
ER-,UQCRC2_1,ARHGDIA_1,-0.0185908291588414
ER-,EIF6_1,PRDX1_1,-0.0185864385278972
ER-,NOP56_1,ATIC_1,-0.0185216582145613
ER-,TXNL4A_1,EIF3C_1,-0.0185043784763787
ER-,PIGY_1,ATP5H_1,-0.0184613802879259
ER-,SNRPA_1,TUBA1B_1,-0.0184612138021662
ER-,DDX42_1,CHMP4B_1,0.0183379466711446
ER-,ECH1_1,EHD1_1,-0.0183116714222892
ER-,FTH1_1,CIRH1A_1,-0.0182655418753447
ER-,U2AF1_1,UQCRH_1,-0.0182074218883468
ER-,NARS_1,ATP5E_1,-0.0181163793928694
ER-,COX7A2L_1,SOD1_1,-0.0180880317848151
ER-,TRA2B_1,ATG3_1,-0.0180691768406708
ER-,SNRPA_1,SOD1_1,0.0180538786218835
ER-,EHD1_1,TBL3_1,-0.0180266506462476
ER-,ARPC5L_1,GARS_1,-0.0180157468934413
ER-,EIF5B_1,EMG1_1,-0.0180141697873555
ER-,ATIC_1,EIF3C_1,-0.0179871904212824
ER-,COX5A_1,TBL3_1,-0.0179747009144751
ER-,PQBP1_1,CDC34_1,-0.0179245564802044
ER-,PRDX5_1,WARS_1,-0.0178627251682152
ER-,WARS_1,NAPA_1,-0.0178276602124851
ER-,ATP5E_1,PQBP1_1,-0.0178262418620342
ER-,COX4I1_1,UBE2L3_1,-0.0177856235246531
ER-,SNRPA_1,ARPC1A_1,-0.0175997377857725
ER-,FARSB_1,BUD31_1,-0.0175444299004746
ER-,EIF5B_1,ARPC3_1,0.0175395946754357
ER-,EPN1_1,SDHC_1,-0.0175330304931526
ER-,ATP5E_1,EIF3C_1,-0.0174170146671494
ER-,CHMP4B_1,EIF3C_1,-0.017320330142455
ER-,PABPN1_1,UQCRC2_1,-0.0172841279757043
ER-,APEX1_1,UQCRC1_1,-0.0172832049715615
ER-,PGK1_1,CAPZB_1,-0.0172813548057592
ER-,GAPDH_1,CWC15_1,-0.0172404803895559
ER-,EIF1AX_1,ARF5_1,-0.0172321391071092
ER-,COX4I1_1,EIF3C_1,-0.017214441076401
ER-,COX4I1_1,HSD17B10_1,-0.0172084502437765
ER-,HSD17B10_1,GEMIN7_1,-0.0171930525463987
ER-,TRA2A_1,ELK1_1,0.0171890758832042
ER-,ARPC3_1,SDHB_1,-0.017130397441242
ER-,BUD31_1,GEMIN7_1,-0.0170767742577286
ER-,TUBA1C_1,UQCR10_1,-0.017053657754752
ER-,FARSB_1,RNASEH2C_1,-0.0169261221723347
ER-,FUCA2_1,UQCRH_1,-0.0168928892197901
ER-,COX4I1_1,ATP5J2_1,-0.0168672360240945
ER-,PQBP1_1,TBL3_1,-0.0168345120800133
ER-,CWC15_1,TBL3_1,-0.0168260023023237
ER-,UBE2D2_1,YWHAE_1,-0.0167648600299948
ER-,MPV17L2_1,GEMIN8_1,-0.0167446353275897
ER-,EIF5B_1,SNRPD2_1,0.0167317969562968
ER-,TRA2B_1,EMG1_1,-0.0167149781245927
ER-,QARS_1,DNASE2_1,-0.0166643425407087
ER-,FUNDC1_1,TBL3_1,-0.0166508405665769
ER-,ATG3_1,EIF1_1,-0.016513210501843
ER-,BUD31_1,NAPA_1,-0.016496705455928
ER-,PRDX5_1,PQBP1_1,-0.0164741892182902
ER-,COX5B_1,CDC34_1,-0.0164676443818236
ER-,COX6B1_1,PQBP1_1,-0.0164398449216725
ER-,ATP5C1_1,CIRH1A_1,-0.0161538801970026
ER-,FARSB_1,HSD17B10_1,-0.0161444630961447
ER-,HNRNPC_1,ELK1_1,0.0160868575751192
ER-,GEMIN7_1,PRDX1_1,-0.0160397748604569
ER-,COX5A_1,VAMP8_1,-0.0160250416369291
ER-,UQCRC2_1,ATP5J2_1,-0.0159842649336279
ER-,UBE2D2_1,UQCRFS1_1,-0.0159402028068547
ER-,ATP5G2_1,EPN1_1,-0.0157787699607713
ER-,BUD31_1,EIF6_1,-0.0157296064428352
ER-,GARS_1,COX6A1_1,-0.0156596485776842
ER-,HNRNPU_1,HNRNPA1_1,-0.0156360166477005
ER-,HSPD1_1,EIF2S3_1,-0.0155230124728062
ER-,TUBA1B_1,PCBP1_1,-0.0155021524223989
ER-,GAPDH_1,FIS1_1,-0.0154647170409193
ER-,HNRNPC_1,HSPA9_1,-0.0154346318502974
ER-,UBE2L3_1,PEX13_1,-0.0154026535358959
ER-,TUBA1C_1,SDHC_1,-0.0153972283756255
ER-,PGK1_1,QARS_1,0.0153888827766989
ER-,ATP5A1_1,ATP5B_1,-0.0153010531998647
ER-,UQCRFS1_1,COX7A2L_1,-0.0152957267987047
ER-,RBMX_1,ATP5G2_1,-0.0152886360830877
ER-,EPN1_1,GEMIN7_1,-0.01528758181052
ER-,GEMIN7_1,ELK1_1,-0.0152604925866139
ER-,HNRNPU_1,TOMM7_1,-0.0152341802587774
ER-,TRA2B_1,ATP5G3_1,0.0152165545307468
ER-,UQCR10_1,TAF10_1,-0.0151461047541631
ER-,HSD17B10_1,EIF6_1,-0.0150952697035103
ER-,COX7C_1,SF3B5_1,-0.0150419358628571
ER-,ARPC3_1,FIS1_1,-0.015007617918208
ER-,HNRNPA1_1,ETF1_1,-0.0149485638118411
ER-,PDHA1_1,CWC15_1,-0.0149175745298989
ER-,SDHC_1,GPI_1,-0.0148371232860316
ER-,APEX1_1,FTH1_1,-0.0148128850673723
ER-,TXNL4A_1,YWHAE_1,-0.0147331149916101
ER-,FIS1_1,TBL3_1,-0.014714414242551
ER-,NAPA_1,COX5B_1,-0.0146923904150412
ER-,DKC1_1,AP1S1_1,-0.0146885301582331
ER-,ATP5E_1,DYNLL1_1,0.0145763667127566
ER-,TUBA1B_1,AP1S1_1,-0.0145606552620933
ER-,EIF5B_1,TBL3_1,-0.0145228378291806
ER-,GEMIN7_1,RNASEH2C_1,-0.0145195822026137
ER-,HNRNPU_1,GGPS1_1,-0.0145120427806751
ER-,ATP5G3_1,UQCRQ_1,-0.0144972962848827
ER-,EIF1AX_1,ARPC1A_1,-0.0144538729753911
ER-,BUD31_1,DDX42_1,-0.014451948358382
ER-,HSPA9_1,SH3GL1_1,0.0144494772068591
ER-,ATP5J_1,AP1S1_1,-0.0144478831543634
ER-,GEMIN7_1,TRA2A_1,-0.014417636220468
ER-,ATP5J2_1,EIF6_1,-0.014409058761493
ER-,SNRPA_1,DCP2_1,-0.0144032194048673
ER-,ATP5C1_1,FUNDC1_1,-0.0143522083329753
ER-,HSP90B1_1,UQCRC2_1,-0.0142706045476991
ER-,HMGB1_1,SNRPD2_1,0.0142640650295973
ER-,PARP2_1,ELK1_1,-0.0142494099212125
ER-,RIOK2_1,EHD1_1,0.0141065968499843
ER-,COX7C_1,CHMP4B_1,-0.0140852737483349
ER-,SOD1_1,TAF10_1,-0.0140604260231448
ER-,TXNL4A_1,DKC1_1,-0.0140381969151757
ER-,FTH1_1,PRPF31_1,-0.0138753539712854
ER-,TAF9_1,ETF1_1,0.0138624092405512
ER-,FARSB_1,GARS_1,-0.0138419943014117
ER-,HNRNPC_1,ATP5H_1,-0.0138402936918712
ER-,TAF9_1,ATP5E_1,-0.0138044236006937
ER-,ARPC5L_1,EIF2S3_1,-0.0137510422404794
ER-,EIF6_1,VAMP8_1,-0.0136965074203161
ER-,TRA2B_1,FUNDC1_1,0.013689288260898
ER-,UBE2D2_1,NAPA_1,-0.0135907737827524
ER-,GEMIN8_1,YWHAE_1,-0.0135487080670414
ER-,EXOSC2_1,ARF5_1,-0.0134383364530576
ER-,PABPN1_1,EIF1AX_1,0.0133872804599531
ER-,GARS_1,PEX13_1,-0.0133736324062385
ER-,EIF6_1,COX5B_1,-0.0133543834691987
ER-,HNRNPA1_1,ARF5_1,-0.0133494346707071
ER-,HSP90B1_1,YWHAE_1,-0.0133159884293323
ER-,EIF1AX_1,SF3B5_1,-0.0132321570905614
ER-,EIF3CL_1,ARHGDIA_1,-0.0132257850881748
ER-,ATP5G2_1,TAF10_1,-0.0132205475598509
ER-,PDHA1_1,P2RX5_1,-0.0131918653384005
ER-,RNASEH2C_1,CWC15_1,-0.0131830619706739
ER-,EIF2S3_1,PEX13_1,-0.0131112228491989
ER-,UBE2M_1,CWC15_1,-0.0130841894786641
ER-,PRDX5_1,ATP5J2_1,-0.0129362766471612
ER-,ARPC3_1,WARS_1,-0.0129163858704731
ER-,UQCRB_1,ARPC3_1,-0.012861116965868
ER-,UQCRFS1_1,SNRPA_1,-0.0128416618867876
ER-,PABPN1_1,RNF7_1,0.0128228140852026
ER-,PARP2_1,EIF5B_1,0.0128205533435851
ER-,PARP2_1,TRA2B_1,-0.0127760837794614
ER-,PARP2_1,SNRPD2_1,-0.0127394814840861
ER-,GAPDH_1,ATP5G2_1,-0.012731694661688
ER-,UBA1_1,SH3GL1_1,0.0126721559676026
ER-,ARPC1A_1,HIBADH_1,-0.012639673162714
ER-,COX5A_1,RNASEH2C_1,-0.0125461017859054
ER-,ARPC5L_1,CWC15_1,-0.0125078343533553
ER-,ECH1_1,PGK1_1,0.0124641583683297
ER-,COX7C_1,ARF5_1,-0.0124276780395434
ER-,PABPN1_1,TXNL4A_1,0.0124021381533578
ER-,PDHA1_1,YWHAE_1,-0.0122251895116365
ER-,PABPN1_1,HSPD1_1,0.0121544142833235
ER-,SNRPA_1,EIF1AX_1,0.0120966304079868
ER-,ATP5A1_1,FTL_1,-0.0120825363525552
ER-,WARS_1,VAMP8_1,-0.0120271640663022
ER-,PABPN1_1,PGK1_1,0.0120224343300643
ER-,DKC1_1,UQCR10_1,-0.0120139959368631
ER-,PRDX5_1,SH3GL1_1,-0.0119496987131533
ER-,ALDOA_1,EIF1_1,-0.011932220780266
ER-,FARSB_1,UBE2L3_1,-0.0118499188332374
ER-,TRA2B_1,GEMIN8_1,0.0118342665256149
ER-,EIF2S3_1,COX5A_1,-0.0118228523331256
ER-,EIF5B_1,COX7B_1,-0.0117746422749879
ER-,TRA2B_1,ARPC1A_1,-0.0117560467555023
ER-,COX6B1_1,SH3GL1_1,-0.011750735038206
ER-,UQCRFS1_1,ATP5H_1,-0.0117500932245018
ER-,HSPA9_1,PABPN1_1,0.0117487294070967
ER-,UQCRFS1_1,ETF1_1,-0.0116719739528926
ER-,PARP2_1,SDHC_1,0.011594085376567
ER-,ATP5J2_1,ATP5H_1,-0.0114548699437451
ER-,QARS_1,SNRNP70_1,-0.0114541448860283
ER-,HNRNPC_1,UQCRB_1,-0.0114128185090453
ER-,EIF3I_1,TRA2B_1,0.0114018602061186
ER-,HNRNPC_1,ATP5B_1,-0.0113867303947182
ER-,EIF5B_1,PGK1_1,-0.0113111123406832
ER-,ATP5E_1,ARF5_1,0.0112832742651984
ER-,HNRNPK_1,COX5A_1,0.0112458497248571
ER-,UBE2L3_1,EIF6_1,-0.0112087006521075
ER-,ARPC3_1,ATP5E_1,-0.011171739489024
ER-,UBE2L3_1,CDC34_1,-0.0111464955873232
ER-,UQCRC2_1,ATP5H_1,-0.0111069181132833
ER-,GARS_1,CWC15_1,-0.011063621017907
ER-,TRA2B_1,GEMIN7_1,0.0109435340658422
ER-,VAMP8_1,PRPF31_1,-0.01092951693052
ER-,EIF2S3_1,VAMP8_1,-0.0109158119089892
ER-,UQCRH_1,RARS_1,-0.0108512988095112
ER-,HNRNPK_1,TXNL4A_1,0.0108279472406601
ER-,SNRPD2_1,ATP5L_1,-0.010751179151868
ER-,QARS_1,YWHAE_1,-0.0107231317010714
ER-,EIF5B_1,ATP5B_1,-0.0107096129805165
ER-,FARSB_1,HSPD1_1,-0.010706220733436
ER-,COX7A2L_1,DNASE2_1,-0.0107006042813869
ER-,ALDOA_1,P2RX5_1,0.0106900976459451
ER-,FUNDC1_1,ATP5G2_1,-0.010679398470807
ER-,APEX1_1,UQCRQ_1,-0.0106473586249141
ER-,TXNL4A_1,NAPA_1,-0.0105709447575187
ER-,GEMIN7_1,ARHGDIA_1,-0.0105701296849906
ER-,ATP5A1_1,DDX42_1,-0.0105185693285467
ER-,ATP5L_1,ATP5J2_1,0.0104965147629616
ER-,COX7C_1,WIPI2_1,-0.0104254087168217
ER-,ALDOA_1,COX7A2L_1,-0.0104219471634305
ER-,FTH1_1,RNF7_1,0.0103727225213566
ER-,COX7C_1,ECH1_1,0.0103603501739396
ER-,ALDOA_1,UQCRFS1_1,0.0102996799717797
ER-,COX4I1_1,YWHAE_1,-0.010298224359135
ER-,UQCRH_1,PEX13_1,-0.0102901200138731
ER-,ECH1_1,UBE2L3_1,-0.0102725855143509
ER-,FTL_1,SH3GL1_1,0.0102270830014965
ER-,FTH1_1,CWC15_1,-0.0101956029359794
ER-,UQCRFS1_1,YWHAE_1,-0.0101868798468983
ER-,SSU72_1,ATP5G3_1,-0.0101162320422226
ER-,HSP90B1_1,MPV17L2_1,-0.010089032405172
ER-,UQCRQ_1,NAPA_1,0.0100424917843649
ER-,HSP90B1_1,CWC15_1,-0.0099705096637519
ER-,UQCRC2_1,COX5A_1,-0.00996869325425348
ER-,DDX42_1,ATP5G2_1,-0.00995503114139881
ER-,UQCRC2_1,COX5B_1,-0.00990202454999265
ER-,HSP90B1_1,PABPN1_1,0.00987547166694485
ER-,EIF5B_1,EIF3C_1,0.00983268735720028
ER-,TXNL4A_1,ATP5G2_1,-0.00978728521791501
ER-,UBE2D2_1,FIS1_1,-0.00977869279012374
ER-,CAPZB_1,TBL3_1,-0.00977727340473579
ER-,UQCRQ_1,YWHAE_1,0.00975856855336398
ER-,ELK1_1,CNOT3_1,-0.00975844250931792
ER-,EIF5B_1,UBE2M_1,0.00967216237799717
ER-,PRDX5_1,CWC15_1,-0.00966560464824565
ER-,EIF3CL_1,CHMP4B_1,-0.00963422703709167
ER-,COX4I1_1,VAMP8_1,-0.00963283826896901
ER-,COX7B_1,GARS_1,-0.00961575873270706
ER-,TAF9_1,CHMP4B_1,-0.00960409823637358
ER-,APEX1_1,AP1S1_1,-0.009561691203694
ER-,ATP5J2_1,SNRPD3_1,0.00953866578327582
ER-,GAPDH_1,HNRNPK_1,0.0095307010492318
ER-,HNRNPC_1,UQCR10_1,-0.00950171424036529
ER-,FTH1_1,WARS_1,-0.00947487863217669
ER-,RBBP4_1,ALDOA_1,0.00941978767133198
ER-,UBE2D2_1,ARPC5L_1,-0.00935737774297005
ER-,HSPD1_1,PDHA1_1,-0.00935086432922765
ER-,APEX1_1,ARPC3_1,-0.0093322505604996
ER-,EIF5B_1,COX7A2L_1,-0.00932681218772017
ER-,P2RX5_1,RAD23A_1,0.00924268838819152
ER-,COX4I1_1,ATP5L_1,0.00921295490161059
ER-,EXOSC2_1,DNASE2_1,-0.00919058352333661
ER-,TCOF1_1,AP1S1_1,-0.00913160954188389
ER-,COX7A2L_1,EHD1_1,-0.00912274415508874
ER-,UQCRFS1_1,FIS1_1,-0.00907974615549253
ER-,UQCRFS1_1,EIF3C_1,-0.00907868264471924
ER-,ATP5A1_1,ALDOA_1,-0.00905514616144499
ER-,FIS1_1,CWC15_1,-0.00900658330563011
ER-,SNRPD3_1,COX6A1_1,0.00898346981996566
ER-,HSPA9_1,UQCRFS1_1,-0.00896481784313184
ER-,RBMX_1,BUD31_1,-0.00895765222961072
