SampleGroup,mRNA,RNAseq,Value
ER-,SQRDL_3,UBA1_1,1.48195336290552
ER-,SQRDL_3,YWHAE_1,1.48143521726657
ER-,CYP7B1_3,EIF5B_1,1.47932657576983
ER-,SQRDL_3,PRDX1_1,1.47623987627414
ER-,SQRDL_3,ARHGDIA_1,1.47473979626813
ER-,CYP7B1_3,DCP2_1,1.47311547020469
ER-,CYP7B1_3,NOP10_1,1.47286479889601
ER-,SQRDL_3,SDHB_1,1.47258355830215
ER-,SQRDL_3,TUBA1C_1,1.4683684528927
ER-,CYP7B1_3,STUB1_1,1.46556991454732
ER-,CYP7B1_3,UQCRB_1,1.46554629943134
ER-,PTPLAD2_3,RARS_1,1.45505432666617
ER-,SQRDL_3,UBE2L3_1,1.45241238293902
ER-,HSD17B6_3,ALDOA_1,1.44912794721358
ER-,CYP7B1_3,RNF7_1,1.44894420087505
ER-,RETSAT_3,SNRPA_1,1.44887257116468
ER-,CYP7B1_3,PEX13_1,1.44768725402153
ER-,CYP7B1_3,SDHB_1,1.44666543873412
ER-,PTPLAD2_3,ARPC1A_1,1.44199477469171
ER-,KCNN3_3,TAF9_1,-1.4387989337438
ER-,SQRDL_3,HSP90B1_1,1.43794676248124
ER-,SQRDL_3,DNASE2_1,1.43775996901003
ER-,CYP7B1_3,ATG12_1,1.43712074394147
ER-,SQRDL_3,FUNDC1_1,1.43439781747471
ER-,CYP7B1_3,UQCRFS1_1,1.42584692238395
ER-,KCNN3_3,TRA2B_1,-1.42193348647376
ER-,CYP7B1_3,P2RX5_1,1.41992284333575
ER-,SQRDL_3,EHD1_1,1.41602330491294
ER-,ST3GAL6_3,ATP5A1_1,-1.41375738300007
ER-,SQRDL_3,UQCRC1_1,1.41348036276942
ER-,CYP7B1_3,PGK1_1,1.40007988681049
ER-,PTPLAD2_3,UQCRQ_1,-1.39989717997884
ER-,CYP7B1_3,ATP5C1_1,1.39247417903605
ER-,SQRDL_3,HSD17B10_1,1.37417333873926
ER-,SQRDL_3,COX7C_1,1.37374012042133
ER-,SQRDL_3,NAPA_1,1.37343956579353
ER-,SQRDL_3,SNRPG_1,1.36675413478033
ER-,SQRDL_3,NOP56_1,1.36323929033869
ER-,SQRDL_3,SNRPD1_1,1.36192682648559
ER-,SQRDL_3,ARPC2_1,1.36122798583059
ER-,CYP7B1_3,NPRL2_1,1.33915522348263
ER-,SQRDL_3,EIF3I_1,1.33693936443301
ER-,HSD17B6_3,PARP2_1,1.33303659180429
ER-,CYP7B1_3,EHD1_1,1.32715584381613
ER-,CYP7B1_3,CDC34_1,1.32585063048298
ER-,XPA_3,RAD23A_1,1.32293320939017
ER-,SQRDL_3,VAMP8_1,1.32266874484053
ER-,SQRDL_3,NOP10_1,1.31976823030937
ER-,SQRDL_3,COX4I1_1,1.31908302964296
ER-,SQRDL_3,STUB1_1,1.30972364217491
ER-,SQRDL_3,UQCRFS1_1,1.30374154948677
ER-,SQRDL_3,CAPZB_1,1.300991027344
ER-,CYP7B1_3,FUNDC1_1,1.29488798011221
ER-,CYP7B1_3,SF3B2_1,1.29458570034348
ER-,PTPLAD2_3,WIPI2_1,1.29304033873801
ER-,SQRDL_3,ATP5J2_1,1.28531338056254
ER-,SQRDL_3,COX8A_1,1.28502248989234
ER-,CYP7B1_3,SNRNP70_1,1.28325324085689
ER-,PTPLAD2_3,EMG1_1,1.28062183182155
ER-,PTPLAD2_3,TRA2B_1,1.27817885228982
ER-,KCNN3_3,ATP5B_1,-1.27767386086027
ER-,ST3GAL6_3,APEX1_1,-1.27568172563643
ER-,CYP7B1_3,PRPF31_1,1.27475552607031
ER-,SQRDL_3,EIF6_1,1.27031190952943
ER-,SQRDL_3,YARS_1,1.26291118109648
ER-,PTPLAD2_3,SF3B5_1,1.25103470479241
ER-,CYP7B1_3,VAMP8_1,1.25064867673592
ER-,SQRDL_3,GARS_1,1.247580696241
ER-,CYP7B1_3,GEMIN7_1,1.24557710278976
ER-,SQRDL_3,SNRPB_1,1.24424810315008
ER-,SQRDL_3,EIF3C_1,1.23771089958975
ER-,RETSAT_3,SNRPD2_1,1.23668458423091
ER-,KCNN3_3,COX7A2L_1,-1.23665181242387
ER-,CYP7B1_3,RRAGA_1,1.23632044666322
ER-,CYP7B1_3,RNASEH2C_1,1.23536705159872
ER-,HSD17B6_3,SNRPD2_1,1.23412101161179
ER-,PTPLAD2_3,COX7B_1,1.23068125460227
ER-,RDH16_3,ATG3_1,-1.22960436182011
ER-,KCNN3_3,HNRNPA1_1,-1.22493633186477
ER-,SQRDL_3,SHFM1_1,1.22235821343771
ER-,UNG_3,SH3GL1_1,-1.21580882255382
ER-,KCNN3_3,VAMP8_1,-1.21404098601582
ER-,SQRDL_3,U2AF1_1,1.21302920312816
ER-,PTPLAD2_3,DYNLL1_1,1.20748706655383
ER-,SQRDL_3,PDHA1_1,1.20617666203079
ER-,TAF4B_3,PRPF31_1,-1.20545903119944
ER-,HSD17B6_3,UQCRQ_1,1.19716094236462
ER-,SQRDL_3,NPRL2_1,1.19533857010516
ER-,CYP7B1_3,HNRNPU_1,1.19033193069421
ER-,SQRDL_3,DKC1_1,1.18855251452894
ER-,PTPLAD2_3,ATP5G3_1,1.17857401218817
ER-,SQRDL_3,RNASEH2C_1,1.17647078017945
ER-,CYP7B1_3,MPV17L2_1,1.17573711349907
ER-,SQRDL_3,COX5A_1,1.17014670584597
ER-,RETSAT_3,ATP5B_1,1.15268121738019
ER-,KCNN3_3,COX7C_1,-1.14656657652407
ER-,SQRDL_3,TAF9_1,1.1442910035274
ER-,SQRDL_3,TXNL4A_1,1.1435198101817
ER-,SQRDL_3,CWC15_1,1.14252991468639
ER-,SQRDL_3,NOP58_1,1.14089780812058
ER-,CYP7B1_3,COX7A2L_1,1.14065803064428
ER-,SQRDL_3,P2RX5_1,1.14006415140913
ER-,SQRDL_3,FIS1_1,1.13788876708795
ER-,SQRDL_3,ELK1_1,1.13519822488345
ER-,SQRDL_3,PEX13_1,1.13129700417283
ER-,SQRDL_3,HIBADH_1,1.13120687689717
ER-,SQRDL_3,TCOF1_1,1.12857456289292
ER-,SQRDL_3,ATP5C1_1,1.12780339186337
ER-,RETSAT_3,ALDOA_1,1.12138224563376
ER-,SQRDL_3,FARSB_1,1.11505726381523
ER-,RETSAT_3,TRA2B_1,1.11286962716508
ER-,SQRDL_3,EPN1_1,1.09786781830094
ER-,SQRDL_3,PQBP1_1,1.08586216818301
ER-,SQRDL_3,RARS_1,1.08351822812297
ER-,SQRDL_3,EIF3CL_1,1.07529429300026
ER-,SQRDL_3,DCP2_1,1.07343312327983
ER-,SQRDL_3,CDC34_1,1.07030022666579
ER-,PGM2_3,ATP5B_1,-1.06932679523079
ER-,SQRDL_3,MPV17L2_1,1.06564857844784
ER-,CYP7B1_3,ATP5L_1,1.05512190078986
ER-,SQRDL_3,ARPC5L_1,1.05481223920842
ER-,PTPLAD2_3,ATP5C1_1,1.05323755653589
ER-,SQRDL_3,HNRNPA3_1,1.03771901674879
ER-,CYP7B1_3,MCAT_1,1.0347285968232
ER-,HSD17B6_3,COX7A2L_1,1.03466763877894
ER-,KCNN3_3,HMGB1_1,1.03153230119861
ER-,SQRDL_3,NARS_1,1.01951275133361
ER-,ARHGDIB_3,ATP5B_1,-1.01144133137612
ER-,HSD17B6_3,RAD23A_1,1.0050194156894
ER-,PGM2_3,EIF3CL_1,-1.00104585796125
ER-,SQRDL_3,ATP5G2_1,0.998795784590981
ER-,ST3GAL6_3,HNRNPC_1,-0.99449675415791
ER-,SQRDL_3,HSPA9_1,0.990322580243564
ER-,CYP7B1_3,SNRPA_1,0.988257513731588
ER-,SQRDL_3,ATP5B_1,0.984384888109163
ER-,GTF2A1_3,TAF9_1,0.979376995666715
ER-,ST8SIA1_3,PARP2_1,0.976820363533177
ER-,TAF4B_3,RIOK2_1,-0.974584220084656
ER-,SQRDL_3,RRAGA_1,0.97290242076664
ER-,PTPLAD2_3,ATP5A1_1,0.970772847591211
ER-,SQRDL_3,SNRNP70_1,0.967463608808027
ER-,PTPLAD2_3,EIF1_1,0.967247335225441
ER-,SQRDL_3,GEMIN7_1,0.96303147950157
ER-,GTF2A1_3,ATP5J_1,0.96187711834545
ER-,PGM2_3,COX7A2L_1,-0.957787638566953
ER-,INSL3_3,COX7A2L_1,-0.951814660684985
ER-,SQRDL_3,UQCRB_1,0.950355013087257
ER-,SQRDL_3,ATP5O_1,0.945013102671231
ER-,SQRDL_3,CD63_1,0.942365615452383
ER-,CYP7B1_3,TAF9_1,-0.938264567341727
ER-,ST8SIA1_3,TAF10_1,0.93711546326225
ER-,PTPLAD2_3,PGK1_1,0.925897724817859
ER-,ST8SIA1_3,HNRNPU_1,0.91894236803033
ER-,TAF4B_3,TAF9_1,0.907181118318901
ER-,KCNN3_3,RAD23A_1,-0.902251035439306
ER-,PTPLAD2_3,HNRNPA1_1,0.901227953348545
ER-,PTPLAD2_3,ATP5E_1,0.900674548061538
ER-,SQRDL_3,MCAT_1,0.896805582436853
ER-,SQRDL_3,COX6B1_1,0.893914167769607
ER-,ST8SIA1_3,ATP5O_1,0.889823378720676
ER-,SQRDL_3,COX7A2L_1,0.884464498392771
ER-,PTPLAD2_3,CD63_1,0.884428179368093
ER-,TAF4B_3,ARPC3_1,0.882595035171718
ER-,HSD17B6_3,RNF7_1,0.877971750837802
ER-,SQRDL_3,FTH1_1,-0.873553311608827
ER-,CYP7B1_3,TOMM7_1,0.859970219468176
ER-,TAF4B_3,UQCRQ_1,0.854242099440309
ER-,PTPLAD2_3,HNRNPC_1,0.848656743260771
ER-,PTPLAD2_3,ATP5J_1,0.837389333514314
ER-,PTPLAD2_3,HMGB1_1,0.835627218480953
ER-,KCNN3_3,ATP5J_1,-0.832991728201109
ER-,SQRDL_3,ATP5H_1,0.832500002166607
ER-,CYP7B1_3,RARS_1,0.831944611594087
ER-,PGM2_3,ARPC1A_1,-0.824422367589517
ER-,CYP7B1_3,RBBP4_1,0.818343833283886
ER-,HSD17B6_3,HSPA9_1,0.810880492384218
ER-,KCNN3_3,ARPC3_1,-0.805108521671511
ER-,SQRDL_3,UQCRQ_1,0.796673142715019
ER-,SQRDL_3,PRDX5_1,0.787856240784592
ER-,HSD17B6_3,UQCRC2_1,0.78346087240887
ER-,RETSAT_3,ATP5O_1,-0.78035913421411
ER-,SQRDL_3,EIF1AX_1,0.773286252329435
ER-,PTPLAD2_3,HNRNPU_1,0.759344572596024
ER-,KCNN3_3,ATP5E_1,-0.757267900991267
ER-,RETSAT_3,ARPC3_1,-0.751026571891023
ER-,ST8SIA1_3,ATP5A1_1,0.749833265597183
ER-,PTPLAD2_3,UQCRH_1,0.74053472971717
ER-,KCNN3_3,UQCRC2_1,-0.740332287969736
ER-,CH25H_3,ATP5G3_1,-0.736431001101014
ER-,CYP7B1_3,UQCRQ_1,0.735998968728144
ER-,PTPLAD2_3,HSP90B1_1,0.734456598460743
ER-,SQRDL_3,PARP2_1,0.734263641238558
ER-,PTPLAD2_3,GAPDH_1,0.72985764783188
ER-,HSD17B6_3,ATP5O_1,0.729468929350268
ER-,PTPLAD2_3,ATG12_1,0.725399512862771
ER-,CH25H_3,FTH1_1,-0.724541876988511
ER-,RETSAT_3,COX7C_1,0.718722924047983
ER-,CYP7B1_3,TAF10_1,0.718429583728864
ER-,CH25H_3,CIRH1A_1,0.71805598735332
ER-,PTPLAD2_3,YWHAE_1,0.711995178320765
ER-,PTPLAD2_3,CNOT3_1,0.70973236918862
ER-,SQRDL_3,TRA2B_1,0.700250902250179
ER-,PTPLAD2_3,EIF1AX_1,0.692424603574552
ER-,BDH2_3,TRA2B_1,0.690951026377216
ER-,SQRDL_3,UQCRC2_1,0.690476745096957
ER-,GTF2A1_3,UQCRQ_1,0.688735455881175
ER-,SQRDL_3,GGPS1_1,0.688524872476319
ER-,HSD17B6_3,ARPC3_1,0.688122049543459
ER-,PTPLAD2_3,HNRNPA3_1,0.682351363544765
ER-,CH25H_3,TRA2B_1,0.680046952368966
ER-,HSD17B6_3,ATP5J_1,0.676180918684699
ER-,KCNN3_3,ARF5_1,-0.675287571526044
ER-,KCNN3_3,ARHGDIA_1,-0.668993329826641
ER-,RETSAT_3,RAD23A_1,0.666929705144203
ER-,SQRDL_3,RBBP4_1,0.66569544428615
ER-,RAD23A_3,RAD23A_1,0.65703498245019
ER-,PTPLAD2_3,UQCRB_1,0.655267949604543
ER-,PTPLAD2_3,TUBA1B_1,0.654261020980473
ER-,PTPLAD2_3,HNRNPA1L2_1,0.652180654667983
ER-,KCNN3_3,TOMM7_1,-0.650204268498553
ER-,PTPLAD2_3,SNRPD3_1,0.643102901329641
ER-,SQRDL_3,SNRPD2_1,-0.639814184596599
ER-,PGM2_3,WIPI2_1,-0.635280872023678
ER-,SQRDL_3,SOD1_1,0.62301313163772
ER-,GTF2A1_3,COX7C_1,0.619960275976609
ER-,PTPLAD2_3,EHD1_1,0.619033438072643
ER-,KCNN3_3,HNRNPA3_1,0.618391907381285
ER-,SQRDL_3,COX5B_1,0.616799818795025
ER-,HSD17B6_3,ATP5L_1,0.613886083578795
ER-,PTPLAD2_3,NOP56_1,0.61320033916045
ER-,SQRDL_3,TRA2A_1,0.610649610973657
ER-,PTPLAD2_3,UQCRFS1_1,0.610632359880819
ER-,PTPLAD2_3,APEX1_1,0.610043289373259
ER-,PTPLAD2_3,NAPA_1,0.609464041127765
ER-,PTPLAD2_3,HSPD1_1,0.607622904111777
ER-,CH25H_3,COX7C_1,0.606714246506523
ER-,CH25H_3,PRPF31_1,0.606505064321198
ER-,PTPLAD2_3,AP1S1_1,0.603653054444785
ER-,PTPLAD2_3,EIF3CL_1,0.602711828105368
ER-,CH25H_3,PGK1_1,-0.599663928023299
ER-,PTPLAD2_3,NARS_1,0.598537333574612
ER-,PTPLAD2_3,TRA2A_1,0.587547733574282
ER-,PTPLAD2_3,GPI_1,0.583706014180536
ER-,PTPLAD2_3,SOD1_1,0.581593744237576
ER-,PTPLAD2_3,DKC1_1,0.579443863050057
ER-,KCNN3_3,UQCRB_1,-0.579177626814934
ER-,HSD17B6_3,HNRNPA3_1,0.569777271559473
ER-,SQRDL_3,HNRNPU_1,0.565980048290369
ER-,CH25H_3,HNRNPU_1,-0.565707557157636
ER-,PTPLAD2_3,ARPC2_1,0.563907448410554
ER-,KCNN3_3,GARS_1,-0.563137470281966
ER-,PTPLAD2_3,PRDX5_1,0.56214696575542
ER-,PTPLAD2_3,COX5B_1,0.555865070616656
ER-,PTPLAD2_3,COX6B1_1,0.55515565735019
ER-,CH25H_3,TBL3_1,-0.552912388686315
ER-,PTPLAD2_3,TUBA1C_1,0.552184762961037
ER-,PTPLAD2_3,GARS_1,0.548792870912778
ER-,PTPLAD2_3,UBE2L3_1,0.548485757685438
ER-,PTPLAD2_3,ARHGDIA_1,0.544357745290571
ER-,PTPLAD2_3,SNRPD1_1,0.54200394832497
ER-,PTPLAD2_3,TAF10_1,0.537111000658796
ER-,PTPLAD2_3,ATP5H_1,0.536291592344554
ER-,PTPLAD2_3,UQCR10_1,0.536068401029956
ER-,PTPLAD2_3,UBE2D2_1,0.53601146740316
ER-,PTPLAD2_3,COX6A1_1,0.533234222275918
ER-,PTPLAD2_3,YARS_1,0.531190454051366
ER-,PTPLAD2_3,BUD31_1,0.530051109492118
ER-,RETSAT_3,UQCRC2_1,0.528572056159328
ER-,PTPLAD2_3,EPN1_1,0.528181123692474
ER-,KCNN3_3,ATP5G2_1,-0.526062763627178
ER-,PTPLAD2_3,NOP58_1,0.52599048736409
ER-,NNMT_3,HSPA9_1,-0.524544511274732
ER-,CH25H_3,HNRNPC_1,-0.522294572868277
ER-,PTPLAD2_3,DNASE2_1,0.521877638297176
ER-,KCNN3_3,RNF7_1,-0.518728353882491
ER-,SQRDL_3,ATP5E_1,-0.511819771404117
ER-,CYP7B1_3,SH3GL1_1,0.511699095043338
ER-,PTPLAD2_3,FTH1_1,-0.509937101311475
ER-,RETSAT_3,TAF9_1,0.503929650654769
ER-,CH25H_3,UQCRH_1,-0.502479837929313
ER-,PTPLAD2_3,SNRPB_1,0.502475703104236
ER-,CH25H_3,ARF5_1,-0.49892393814901
ER-,SQRDL_3,UQCR10_1,0.496680332003466
ER-,CH25H_3,HNRNPK_1,0.494955807278649
ER-,KCNN3_3,HSPA9_1,-0.494105814122989
ER-,NNMT_3,DCP2_1,-0.491521361187141
ER-,KCNN3_3,CD63_1,-0.485256984829728
ER-,RDH16_3,COX7A2L_1,-0.483992152331095
ER-,CH25H_3,GAPDH_1,-0.483899671253502
ER-,PTPLAD2_3,COX7A2L_1,0.47951727069123
ER-,PTPLAD2_3,UQCRC1_1,0.478120919769144
ER-,PTPLAD2_3,U2AF1_1,0.474836059887098
ER-,PTPLAD2_3,VAMP8_1,0.474809927283961
ER-,BDH2_3,CIRH1A_1,-0.472821833956737
ER-,PTPLAD2_3,PRDX1_1,0.469343819938025
ER-,CH25H_3,EIF1_1,-0.46846706759655
ER-,NNMT_3,GEMIN8_1,0.466691906605972
ER-,CH25H_3,GGPS1_1,-0.465863586642444
ER-,PTPLAD2_3,P2RX5_1,0.463440780623414
ER-,CH25H_3,APEX1_1,-0.458955640527073
ER-,PTPLAD2_3,ATP5G2_1,0.45816945616652
ER-,PTPLAD2_3,EIF2S3_1,0.455574440864409
ER-,PTPLAD2_3,HSD17B10_1,0.452528980124246
ER-,GTF2A1_3,ARPC3_1,0.448592724273065
ER-,RETSAT_3,COX7A2L_1,0.448146402358598
ER-,PTPLAD2_3,GEMIN7_1,0.447259492391595
ER-,PTPLAD2_3,TOMM7_1,0.445359695512524
ER-,KCNN3_3,UQCRFS1_1,-0.441541796489163
ER-,PTPLAD2_3,EIF3I_1,0.439726153307172
ER-,PTPLAD2_3,PEX13_1,0.438693975455611
ER-,PTPLAD2_3,ATP5L_1,0.437991101255374
ER-,RETSAT_3,HNRNPK_1,0.437259571256547
ER-,SQRDL_3,ATP5L_1,0.435616467051991
ER-,PTPLAD2_3,ELK1_1,0.435460704893458
ER-,CH25H_3,SH3GL1_1,0.434475862592159
ER-,PTPLAD2_3,RNASEH2C_1,0.433944670287552
ER-,PTPLAD2_3,SDHB_1,0.433330661012825
ER-,PTPLAD2_3,RRAGA_1,0.431349823794494
ER-,PTPLAD2_3,COX8A_1,0.431166346599639
ER-,PTPLAD2_3,EIF3C_1,0.430480421752535
ER-,PTPLAD2_3,ARPC5L_1,0.429150399254848
ER-,KCNN3_3,ATP5L_1,-0.428728229552249
ER-,KCNN3_3,TUBA1B_1,-0.428457505832239
ER-,PTPLAD2_3,COX4I1_1,0.427391361231219
ER-,PTPLAD2_3,RNF7_1,0.42683968823989
ER-,PTPLAD2_3,COX5A_1,0.426493547277536
ER-,PTPLAD2_3,STUB1_1,0.426225064123436
ER-,KCNN3_3,UBE2M_1,-0.423034972744301
ER-,PTPLAD2_3,FIS1_1,0.418949732426383
ER-,PTPLAD2_3,TCOF1_1,0.416214952829846
ER-,PTPLAD2_3,EIF6_1,0.413456108710929
ER-,PTPLAD2_3,PQBP1_1,0.410543186494568
ER-,PTPLAD2_3,CAPZB_1,0.409199276594563
ER-,CH25H_3,NOP56_1,-0.407656203755129
ER-,CH25H_3,TRA2A_1,-0.406732449520614
ER-,CH25H_3,BUD31_1,-0.405982397572548
ER-,CH25H_3,GPI_1,-0.405668944549754
ER-,CH25H_3,HSP90B1_1,-0.402977324866012
ER-,RETSAT_3,HNRNPA3_1,-0.391590488845219
ER-,CH25H_3,COX7A2L_1,0.387241753566154
ER-,CH25H_3,UBE2L3_1,-0.386847679904297
ER-,CH25H_3,COX5A_1,-0.386457665865819
ER-,PTPLAD2_3,HIBADH_1,0.386366228352277
ER-,SQRDL_3,AP1S1_1,0.382949787878573
ER-,PTPLAD2_3,MCAT_1,0.381073449944119
ER-,CH25H_3,NARS_1,-0.380016304367051
ER-,CH25H_3,EIF2S3_1,-0.379635835446567
ER-,CH25H_3,DNASE2_1,-0.379324858681824
ER-,RDH16_3,TRA2B_1,0.377846811825979
ER-,CH25H_3,SNRPD1_1,-0.376492360789983
ER-,PTPLAD2_3,TXNL4A_1,0.373955794210944
ER-,RDH16_3,ARPC3_1,-0.373700292350183
ER-,PTPLAD2_3,PDHA1_1,0.372896465076863
ER-,HSD17B6_3,DCP2_1,0.372816715690629
ER-,CH25H_3,YWHAE_1,-0.372760563141912
ER-,PTPLAD2_3,DCP2_1,0.370043854348237
ER-,CH25H_3,ATP5E_1,-0.369762955510652
ER-,CH25H_3,TUBA1B_1,-0.369735838783349
ER-,SQRDL_3,UQCRH_1,-0.369155783944638
ER-,CH25H_3,RAD23A_1,0.366043510260342
ER-,PTPLAD2_3,ARF5_1,-0.36404110718743
ER-,CH25H_3,EIF3I_1,-0.362369829962331
ER-,CH25H_3,SNRPB_1,-0.36217417118224
ER-,ST8SIA1_3,APEX1_1,0.361871680847504
ER-,CH25H_3,TAF10_1,-0.361450345921166
ER-,CH25H_3,SNRPG_1,-0.360025131614548
ER-,CH25H_3,HSD17B10_1,-0.360006176695381
ER-,RETSAT_3,UQCRQ_1,0.356975450033956
ER-,RETSAT_3,PARP2_1,0.356723107609782
ER-,GTF2A1_3,UBE2M_1,0.356209324908939
ER-,CH25H_3,EIF3C_1,-0.356105108605955
ER-,CH25H_3,KARS_1,-0.353237459045951
ER-,CH25H_3,HSPD1_1,-0.352866150255611
ER-,CH25H_3,FUCA2_1,-0.351123709894928
ER-,PTPLAD2_3,SHFM1_1,0.350342675935415
ER-,SQRDL_3,RAD23A_1,-0.349220344018274
ER-,CH25H_3,HIBADH_1,-0.347261364761083
ER-,PGM2_3,PABPN1_1,0.346293876069602
ER-,PTPLAD2_3,SNRNP70_1,0.346292810582802
ER-,CH25H_3,TUBA1C_1,-0.346267722585287
ER-,TAF4B_3,COX7C_1,0.344736824643201
ER-,CH25H_3,YARS_1,-0.344641256203865
ER-,CH25H_3,NAPA_1,-0.344092004722054
ER-,CH25H_3,DKC1_1,-0.342920021620941
ER-,CH25H_3,UQCRC1_1,-0.341141553475306
ER-,PTPLAD2_3,FARSB_1,0.340767355022291
ER-,BDH2_3,FTH1_1,0.340146560874037
ER-,CH25H_3,EHD1_1,-0.338239358888987
ER-,CH25H_3,COX8A_1,-0.337421822818424
ER-,KCNN3_3,RIOK2_1,-0.33682581922881
ER-,CH25H_3,ARHGDIA_1,-0.336799439747611
ER-,PTPLAD2_3,ALDOA_1,0.33665708511038
ER-,RETSAT_3,RNF7_1,0.335327158258901
ER-,CH25H_3,UBA1_1,-0.335313429114872
ER-,GTF2A1_3,ATP5L_1,0.334849448706297
ER-,RETSAT_3,HSPA9_1,0.333886002173339
ER-,CH25H_3,U2AF1_1,-0.332642723755018
ER-,CH25H_3,SHFM1_1,-0.33160517750117
ER-,PTPLAD2_3,GEMIN8_1,0.330730128090819
ER-,RDH16_3,ATP5B_1,-0.329576546152691
ER-,PTPLAD2_3,NOP10_1,0.326865619945567
ER-,RAD23A_3,TRA2B_1,-0.325926324834416
ER-,CH25H_3,GARS_1,-0.32461089911099
ER-,CH25H_3,RNASEH2C_1,-0.32395757179061
ER-,PTPLAD2_3,ARPC3_1,0.323878586298455
ER-,SQRDL_3,ATP5A1_1,0.322248406681557
ER-,PTPLAD2_3,ATP5J2_1,0.320771374001735
ER-,CH25H_3,ATP5J2_1,-0.320470119036271
ER-,CH25H_3,EPN1_1,-0.318540112757396
ER-,PTPLAD2_3,KARS_1,0.315134173030128
ER-,RDH16_3,HNRNPA3_1,-0.314605964603279
ER-,CYP7B1_3,PABPN1_1,0.313509553036063
ER-,CH25H_3,PDHA1_1,-0.312963059088058
ER-,CH25H_3,NOP58_1,-0.312635042869111
ER-,PTPLAD2_3,SNRPA_1,0.310455908623691
ER-,CH25H_3,CWC15_1,-0.310210535336569
ER-,CH25H_3,PQBP1_1,-0.309718534528985
ER-,CH25H_3,FTL_1,0.308632925579018
ER-,CH25H_3,EIF6_1,-0.307749905875232
ER-,PTPLAD2_3,PARP2_1,-0.307602276701825
ER-,CH25H_3,COX4I1_1,-0.306737442127917
ER-,RDH16_3,COX7C_1,-0.305229631158844
ER-,CH25H_3,STUB1_1,-0.304739291814463
ER-,PTPLAD2_3,CDC34_1,0.3037752323913
ER-,CH25H_3,TXNL4A_1,-0.301193766776209
ER-,CH25H_3,CAPZB_1,-0.299239189452544
ER-,RDH16_3,UQCRQ_1,0.298909244848308
ER-,PTPLAD2_3,CWC15_1,0.298761062118211
ER-,CH25H_3,P2RX5_1,-0.297968986260814
ER-,CH25H_3,CDC34_1,-0.296940074706175
ER-,CH25H_3,PRDX1_1,-0.296623551701949
ER-,PTPLAD2_3,UBA1_1,0.296168119485255
ER-,BDH2_3,EIF2S3_1,0.295943156017237
ER-,CH25H_3,ARPC2_1,-0.294102847632063
ER-,CH25H_3,TCOF1_1,-0.293593420523005
ER-,CH25H_3,ARPC5L_1,-0.290183277753104
ER-,CH25H_3,FARSB_1,-0.289348330965628
ER-,CH25H_3,ELK1_1,-0.289230505351016
ER-,CH25H_3,SDHB_1,-0.286396153518145
ER-,CH25H_3,NOP10_1,-0.284551246152787
ER-,PTPLAD2_3,TBL3_1,0.283745257849092
ER-,SQRDL_3,RNF7_1,0.281231722983541
ER-,SQRDL_3,HNRNPK_1,-0.280924976437452
ER-,RDH16_3,ATP5O_1,-0.278538883568734
ER-,NNMT_3,UBE2M_1,0.274579954616439
ER-,PTPLAD2_3,MPV17L2_1,0.272656780461672
ER-,CH25H_3,PEX13_1,-0.27230329878595
ER-,PTPLAD2_3,RBBP4_1,0.27172270543314
ER-,CH25H_3,GEMIN7_1,-0.271142391724088
ER-,SQRDL_3,HNRNPA1_1,0.268160909994934
ER-,RETSAT_3,DCP2_1,0.26712276274062
ER-,TAF4B_3,ATP5L_1,0.263877176391302
ER-,CH25H_3,FIS1_1,-0.263731200189054
ER-,CH25H_3,UBE2D2_1,-0.263547723403582
ER-,CH25H_3,ATP5C1_1,-0.260447438802164
ER-,CH25H_3,RRAGA_1,-0.259310774244444
ER-,PTPLAD2_3,RAD23A_1,0.259116199580949
ER-,RETSAT_3,ATP5L_1,0.250878172592054
ER-,CH25H_3,RNF7_1,0.24679802957708
ER-,PTPLAD2_3,COX7C_1,0.2465503248566
ER-,SQRDL_3,SNRPA_1,0.244246660304759
ER-,CH25H_3,UQCRFS1_1,-0.242605252037163
ER-,NNMT_3,RIOK2_1,0.240830070696787
ER-,CH25H_3,SDHC_1,0.232016298379387
ER-,CH25H_3,EIF3CL_1,-0.224447449853487
ER-,CH25H_3,GEMIN8_1,-0.224371920870222
ER-,CH25H_3,SNRNP70_1,-0.222419662480372
ER-,RDH16_3,ALDOA_1,0.219688160385359
ER-,CH25H_3,FUNDC1_1,-0.215986748316714
ER-,BDH2_3,COX5A_1,0.215203734671435
ER-,RDH16_3,HNRNPK_1,-0.21489780754209
ER-,CH25H_3,HNRNPA3_1,0.214812618606235
ER-,RDH16_3,RAD23A_1,-0.214309681529299
ER-,RDH16_3,ATP5J_1,-0.211015644776189
ER-,FUT5_3,PARP2_1,-0.20894193707382
ER-,SQRDL_3,TAF10_1,-0.205460495175823
ER-,CH25H_3,NPRL2_1,-0.203059946444625
ER-,PTPLAD2_3,HNRNPK_1,0.201344156749909
ER-,RDH16_3,RNF7_1,-0.199505194712659
ER-,ST8SIA1_3,HNRNPC_1,0.196858977778361
ER-,RDH16_3,DCP2_1,-0.195830699870047
ER-,CH25H_3,MPV17L2_1,-0.192067345439134
ER-,CH25H_3,RARS_1,-0.190858072695406
ER-,CH25H_3,ATP5L_1,0.188401204164288
ER-,RDH16_3,HSPA9_1,0.186088169025714
ER-,PTPLAD2_3,UQCRC2_1,0.185055613850604
ER-,CH25H_3,ATP5A1_1,-0.184852619368744
